"";"CD_CVM";"DENOM_SOCIAL";"DENOM_COMERC";"SETOR_ATIV";"PF_PJ";"CNPJ";"DT_REG";"DT_CONST";"DT_CANCEL";"MOTIVO_CANCEL";"SIT_REG";"DT_INI_SIT";"SIT_EMISSOR";"DT_INI_SIT_EMISSOR";"CATEG_REG";"DT_INI_CATEG";"AUDITOR";"CNPJ_AUDITOR";"TP_ENDER";"LOGRADOURO";"COMPL";"BAIRRO";"CIDADE";"UF";"PAIS";"CD_POSTAL";"TEL";"FAX";"EMAIL";"TP_RESP";"RESP";"DT_INI_RESP";"LOGRADOURO_RESP";"COMPL_RESP";"BAIRRO_RESP";"CIDADE_RESP";"UF_RESP";"PAIS_RESP";"CEP_RESP";"TEL_RESP";"FAX_RESP";"EMAIL_RESP";"TP_MERC";"cnpj_number"
"606";25208;"TRACK & FIELD CO S.A";NA;"Têxtil e Vestuário";"PJ";"59418806000147";"22/10/2020";"19/08/1988";NA;NA;"ATIVO";"22/10/2020";"FASE OPERACIONAL";"04/02/2020";"Categoria A";"04/03/2020";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"RUA DR. EDUARDO  SOUZA  ARANHA";"EDF. JUSCELINO PLAZA, 8º ANDAR";"VILA NOVA CONCEIçãO";"SÃO PAULO";"SP";NA;NA;NA;NA;NA;"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FERNANDO QUEIROZ TRACANELLA";"27/02/2020";"RUA DR. EDUARDO SOUZA ARANHA";"387/ED. JUSC. PLAZ";"VILA NOVA CONCEIÇÃO";"SÃO PAULO";"SP";NA;4543121;"(11) 30481200";NA;"ri@tf.com.br";NA;59418806000147
"607";22225;"TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA SA";"TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA SA";"Serviços Transporte e Logística";"PJ";"9074183000164";"05/11/2010";"20/07/2007";NA;NA;"ATIVO";"05/11/2010";"FASE OPERACIONAL";"05/11/2010";"Categoria B";"05/11/2010";"TERCO AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";326016000199;"SEDE";"Rodovia Transbrasilliana (BR 153) km 183 + 800";"CP 844";"Zona Rural";"LINS";"SP";"BRASIL";NA;"(14) 35332954";"(14) 35332954";"ri@triunfotransbrasiliana.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ANTONIO FREDERICO MARINHO SILVA";"06/01/2015";"ROD. TRANSBRASILLIANA  BR 153";NA;"ZONA RURAL";"LINS";"SP";NA;16400972;"(14) 35332954";"(14) 35332954";"ri@triunfotransbrasiliana.com.br";NA;9074183000164
"608";20257;"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"Emp. Adm. Part. - Energia Elétrica";"PJ";"7859971000130";"06/09/2006";"23/01/2006";NA;NA;"ATIVO";"06/09/2006";"FASE OPERACIONAL";"06/09/2006";"Categoria A";"01/01/2010";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"Praça XV de Novembro, 20";"1002 e 1003";"Centro";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 22126000";"(21) 22126040";"investor.relations@taesa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ERIK DA COSTA BREYER";"24/08/2012";"PRAÇA XV DE NOVEMBRO 20";"6º ANDAR";"CENTRO";"RIO DE JANEIRO";"RJ";NA;20010010;"(21) 22126000";"(21) 22126040";"investor.relations@taesa.com.br";"BOLSA";7859971000130
"609";20443;"TRANSNORDESTINA LOGISTICA SA";"TRANSNORDESTINA LOGISTICA SA";"Serviços Transporte e Logística";"PJ";"2281836000137";"11/01/2007";"01/01/1998";NA;NA;"ATIVO";"11/01/2007";"FASE OPERACIONAL";"11/01/2007";"Categoria B";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"AV FRANCISCO SA, 4829";"-";"ALVARO WEYNE";"FORTALEZA";"CE";"BRASIL";NA;"(85) 40082564";"(85) 40082548";"fernando.assuncao@tlsa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JORGE LUIZ DE MELLO";"24/07/2018";"AV.FRANCISCO SÁ";"4829";"ALVARO WEYNE";"FORTALEZA";"CE";NA;60335195;"(85) 40082500";"(85) 40082548";"jorge.mello@tlsa.com.br";"BALCÃO NÃO ORGANIZADO";2281836000137
"610";25240;"TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XIV S.A";"TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XIV S.A";"Securitização de Recebíveis";"PJ";"38042694000100";"04/11/2020";"03/07/2020";NA;NA;"ATIVO";"04/11/2020";"FASE PRÉ-OPERACIONAL";"16/09/2020";"Categoria B";"04/11/2020";"BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S";18596945000183;"SEDE";"RUA BANDEIRA PAULISTA, Nº 600";"CONJUNTO 44, SALA";"ITAIM BIB";"SÃO PAULO";"SP";NA;NA;NA;NA;NA;"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LUIS PHILIPE CAMANO PASSOS";"03/07/2020";"RUA BANDEIRA PAULISTA, Nº 600";"CONJUNTO 44, SALA";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4532001;"(11) 41158700";"(0) 0";"luis.passos@grupotravessia.com";NA;38042694000100
"611";24082;"TRAVESSIA SECURITIZADORA S.A.";"TRAVESSIA SECURITIZADORA S.A.";"Securitização de Recebíveis";"PJ";"26609050000164";"09/02/2017";"27/10/2016";NA;NA;"ATIVO";"09/02/2017";"FASE OPERACIONAL";"09/02/2017";"Categoria B";"09/02/2017";"BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S";18596945000183;"SEDE";"Rua Conselheiro Crispiniano, 105";"Conj.43 Sala 5";"República";"SÃO PAULO";"SP";"BRASIL";NA;"(011) 26638532";"(011) 26638532";"ri@grupotravessia.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LUIS PHILIPE CAMANO PASSOS";"22/08/2017";"AV. PRESIDENTE ALTINO, 1619";"AP. 05, TORRE 01";"JAGUARE";"SÃO PAULO";"SP";NA;5323002;"(011) 26638532";"(011) 26638532";"luis.passos@grupotravessia.com";NA;26609050000164
"612";8192;"TREVISA  INVESTIMENTOS SA";"TREVISA INVESTIMENTOS SA";"Emp. Adm. Part. - Sem Setor Principal";"PJ";"92660570000126";"15/12/1980";"16/07/1930";NA;NA;"ATIVO";"15/12/1980";"FASE OPERACIONAL";"15/12/1980";"Categoria A";"01/01/2010";"BAKER TILLY BRASIL RS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";21601212000102;"SEDE";"Av. Padre Cacique, 320";"6 andar";"Menino Deus";"PORTO ALEGRE";"RS";"BRASIL";NA;"(51) 21031103";"(51) 21031100";"jorge.lindemann@trevisa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JORGE LINDEMANN";"29/12/2006";"AV. PADRE CACIQUE";"320, 6 ANDAR";"MENINO DEUS";"PORTO ALEGRE";"RS";NA;90810240;"(51) 21031103";"(51) 21031100";"jorge.lindemann@trevisa.com.br";"BOLSA";92660570000126
"613";23060;"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.";"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.";"Serviços Transporte e Logística";"PJ";"2509186000134";"25/02/2013";"29/04/1988";NA;NA;"ATIVO";"25/02/2013";"FASE OPERACIONAL";"21/08/2012";"Categoria B";"25/02/2013";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"Rua Marlene David dos Santos";"n 325";"Jardim Paraíso III";NA;"SP";"BRASIL";NA;"(16) 33836300";NA;"ri@triangulodosol.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ALEXANDRE TUJISOKI";"14/08/2012";"RUA LEOPOLDO C  DE M. JUNIOR";"758/12º AND";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4542000;"(11) 35089608";"(11) 35089601";"ri@triangulodosol.com.br";NA;2509186000134
"614";25194;"TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.";NA;"Emp. Adm. Part. - Telecomunicações";"PJ";"23438929000100";"14/10/2020";"08/09/2015";NA;NA;"ATIVO";"14/10/2020";"FASE OPERACIONAL";"18/08/2020";"Categoria A";"18/08/2020";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"RUA BANDEIRA PAULISTA, Nº 726";"19º, CONJ. 191";"ITAIM BIBI";"SÃO PAULO";"SP";NA;NA;"(19) 996453259";NA;"ri@conexaofibra.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"KARLIS JONATAN KRUKLIS";"14/08/2020";"RUA BANDEIRA PAULISTA, Nº 726";"19º AND, CONJ 191";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4532002;"(19) 996453259";"(0) 0";"ri@conexaofibra.com.br";NA;23438929000100
"615";21130;"TRISUL S/A";"TRISUL";"Construção Civil, Mat. Constr. e Decoração";"PJ";"8811643000127";"10/10/2007";"01/04/2007";NA;NA;"ATIVO";"10/10/2007";"FASE OPERACIONAL";"10/10/2007";"Categoria A";"01/01/2010";"BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S";18596945000183;"SEDE";"Avenida Paulista, 37";"18º andar";"Paraíso";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 31470428";"(11) 31470255";"ri@trisul-sa.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FERNANDO SALOMAO";"31/10/2011";"AVENIDA PAULISTA, 37";"18º ANDAR";"PARAISO";"SÃO PAULO";"SP";NA;1311902;"(11) 31470004";"(11) 31470255";"ri@trisul-sa.com.br";"BOLSA";8811643000127
"616";11398;"TRONOX PIGMENTOS DO BRASIL S.A.";"MILLENNIUM INORGANIC CHEMICALS DO BRASIL";"Petroquímicos e Borracha";"PJ";"15115504000124";"23/12/1970";"23/03/1966";NA;NA;"ATIVO";"23/12/1970";"FASE OPERACIONAL";"23/12/1970";"Categoria A";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"RODOVIA BA 099 KM 20";"CENTRO";"ABRANTES";"CAMAÇARI";"BA";"BRASIL";NA;"(71) 36349275";"(71) 36349080";"vmveras@cristal.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"VIKTOR MAXIMILIANO AUGUSTO DOS SANTOS VERAS";"01/07/2018";"RODOVIA BA 099 KM 20";"CENTRO";"ABRANTES";"CAMAÇARI";"BA";NA;42840000;"(71) 36349275";"(71) 36349080";"Viktor.Veras@tronox.com";"BOLSA";15115504000124
"617";22276;"TRUE SECURITIZADORA S.A.";"ÁPICE SECURITIZADORA S.A.";"Securitização de Recebíveis";"PJ";"12130744000100";"25/11/2010";"28/05/2010";NA;NA;"ATIVO";"25/11/2010";"FASE OPERACIONAL";"02/08/2012";"Categoria B";"25/11/2010";"GRANT THORNTON AUDITORES INDEPENDENTES";10830108000165;"SEDE";"Avenida Santo Amaro, nº 48";"1º andar, cj 12";"Itaim Bibi";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 30714475";"(11) 30740631";"faleconosco@portfoliosecuritizadora.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FERNANDO CESAR BRASILEIRO";"02/08/2012";"AVENIDA SANTO AMARO, Nº 48";"1º ANDAR, CJ 12";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4506000;"(11) 30714475";"(11) 30710631";"financeiro@truesecuritizadora.com.br";NA;12130744000100
"618";22420;"TRX SECURITIZADORA S.A.";"TRX SECURITIZADORA S.A.";"Securitização de Recebíveis";"PJ";"11716471000117";"02/03/2011";"22/01/2010";NA;NA;"ATIVO";"02/03/2011";"FASE PRÉ-OPERACIONAL";"02/03/2011";"Categoria B";"02/03/2011";"GRANT THORNTON AUDITORES INDEPENDENTES";10830108000165;"SEDE";"RUA GOMES CARVALHO, 1507";"6º ANDAR";"VILA OLíMPIA";"SÃO PAULO";"SP";NA;NA;"(11) 48722600";"(11) 48722622";"contato@trxsecuritizadora.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOSÉ ALVES NETO";"18/03/2019";"RUA GOMES DE CARVALHO, 1507";"6º ANDAR";"VILA OLÍMPIA";"SÃO PAULO";"SP";NA;4547006;"(11) 48722600";"(11) 48722662";"fundos@trx.com.br";NA;11716471000117
"619";6343;"TUPY SA";"TUPY";"Metalurgia e Siderurgia";"PJ";"84683374000149";"01/07/1966";"01/02/1938";NA;NA;"ATIVO";"01/07/1966";"FASE OPERACIONAL";"01/07/1966";"Categoria A";"01/01/2010";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"Rua Albano Schmidt, 3.400";"-";"Boa Vista";"JOINVILLE";"SC";"BRASIL";NA;"(47) 40098181";"(47) 40098584";"dri@tupy.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"THIAGO FONTOURA STRUMINSKI";"01/02/2016";"RUA ALBANO SCHMIDT Nº 3.400";NA;"BOA VISTA";"JOINVILLE";"SC";NA;89227901;"(011) 27637844";"(047) 40098181";"dri@tupy.com.br";"BOLSA";84683374000149
"620";18465;"ULTRAPAR PARTICIPAÇÕES SA";"ULTRAPAR PARTICIPAÇÕES SA";"Emp. Adm. Part. - Comércio (Atacado e Varejo)";"PJ";"33256439000139";"27/09/1999";"11/12/1953";NA;NA;"ATIVO";"27/09/1999";"FASE OPERACIONAL";"27/09/1999";"Categoria A";"01/01/2010";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"Avenida Brigadeiro Luís Antônio, 1.343";"8º andar";"Bela Vista";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 31777014";"(11) 31776107";"invest@ultra.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"RODRIGO DE ALMEIDA PIZZINATTO";"20/07/2015";"AV. BRIG.  LUÍS ANTÔNIO";"1.343 - 9º ANDAR";"BELA VISTA";"SÃO PAULO";"SP";NA;1317910;"(11) 31773792";"(11) 31776107";"rodrigop@ultra.com.br";"BOLSA";33256439000139
"621";22780;"UNICASA INDÚSTRIA DE MÓVEIS S.A.";NA;"Construção Civil, Mat. Constr. e Decoração";"PJ";"90441460000148";"25/04/2012";"02/09/1985";NA;NA;"ATIVO";"25/04/2012";"FASE OPERACIONAL";"05/03/2012";"Categoria A";"06/02/2012";"BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";54276936000179;"SEDE";"Rodovia Federal BR-470";"Km 212,930";"São Vendelino";"BENTO GONÇALVES";"RS";"BRASIL";NA;"(54) 34554425";"(54) 34554492";"dri@unicasamoveis.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"GUSTAVO DALL ONDER";"09/11/2016";"RUA LUIZ BUSETTI, 906";NA;"VICENTINA";"FARROUPILHA";"RS";NA;95180000;"(54) 34554425";"(54) 34554425";"gustavo.d@unicasamoveis.com.br";NA;90441460000148
"622";21555;"UNIDAS S/A";"UNIDAS S/A";"Comércio (Atacado e Varejo)";"PJ";"4437534000130";"29/07/2008";"27/02/1985";NA;NA;"ATIVO";"29/07/2008";"FASE OPERACIONAL";"29/07/2008";"Categoria A";"15/07/2013";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"Rua Cincinato Braga, 388";NA;"Bela Vista";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 31554987";"(11) 31475713";"ri@unidas.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"MARCO TÚLIO DE CARVALHO OLIVEIRA";"06/04/2018";"RUA CINCINATO BRAGA 388";"2 ANDAR";"BELA VISTA";"SÃO PAULO";NA;NA;1333010;"(011) 31554987";"(011) 31475713";"ri@unidas.com.br";"BOLSA";4437534000130
"623";11592;"UNIPAR CARBOCLORO S.A.";"UNIPAR CARBOCLORO S.A.";"Petroquímicos e Borracha";"PJ";"33958695000178";"08/12/1971";"28/05/1969";NA;NA;"ATIVO";"08/12/1971";"FASE OPERACIONAL";"08/12/1971";"Categoria A";"01/01/2010";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"Avenida Presidente Juscelino Kubitschek, nº 1327";"22º andar";"Itaim Bibi";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 37044200";NA;"ri@uniparcarbocloro.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"CHRISTIAN EDUARD CARRARESI SCHNITZLEIN";"14/03/2019";"AV. PRES. JUSCELINO KUBITSCHEK";"1327";"VILA NOVA CONCEIÇÃO";"SÃO PAULO";"SP";NA;4543011;"(11) 37044200";"(0) 0";"ri@unipar.com";"BOLSA";33958695000178
"624";24856;"UP ENGENHARIA E URBANISMO S.A.";"UP ENGENHARIA E URBANISMO S.A.";"Construção Civil, Mat. Constr. e Decoração";"PJ";"34591574000101";"04/11/2019";"01/07/2019";NA;NA;"ATIVO";"04/11/2019";"FASE PRÉ-OPERACIONAL";"09/09/2019";"Categoria A";"04/11/2019";"BKR - LOPES, MACHADO AUDITORES";40262602000131;"SEDE";"AVENIDA OLYNTHO ALMADA, Nº 350";NA;"NOSSA SENHORA DE FÁTIMA";"ASTOLFO DUTRA";"MG";NA;NA;"(32) 34513003";"(32) 34513003";"ri@upengenhaia.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LUCIANO DA SILVA DE SOUZA";"30/07/2019";"AV OLYNTHO ALMADA - 350";NA;"NOSSA SENHORA DE FÁTIMA";"ASTOLFO DUTRA";"MG";NA;36780000;"(32) 988032534";"(32) 34513003";"ri@upengenharia.com.br";NA;34591574000101
"625";16624;"UPTICK PARTICIPACOES SA";"UPTICK PARTICIPACOES";"Emp. Adm. Part. - Energia Elétrica";"PJ";"2162616000194";"19/11/1997";"08/09/1997";NA;NA;"ATIVO";"19/11/1997";"FASE OPERACIONAL";"31/12/2000";"Categoria A";"01/01/2010";"BAKER TILLY BRASIL RJ AUDITORES INDEPENDENTES";13859935000170;"SEDE";"Rua da Assembleia, nº 10, 37º andar";"3701";"Centro";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 21285501";"(21) 21285501";"governance@eximiacapital.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"HELDER ROCHA FALCÃO";"30/06/2003";"RUA DA ASSEMBLEIA, Nº 10, 37º";"3701";"CENTRO";"RIO DE JANEIRO";"RJ";NA;20011901;"(21) 21285501";"(21) 21285501";"governance@eximiacapital.com";"BALCÃO ORGANIZADO";2162616000194
"626";25437;"URBA DESENVOLVIMENTO URBANO S.A.";NA;"Construção Civil, Mat. Constr. e Decoração";"PJ";"10571175000102";"25/01/2021";"13/01/2009";NA;NA;"ATIVO";"25/01/2021";"FASE OPERACIONAL";"28/08/2020";"Categoria A";"31/08/2020";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"AV. PROFESSOR MÁRIO WERNECK, 621";"10ºAND";"ESTORIL";"BELO HORIZONTE";"MG";NA;NA;"(31) 36158817";"(31) 36158817";"Ri.urba@vivaurba.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOSÈ ROBERTO DINIZ SANTOS";"10/08/2020";"AV. PROFESSOR MARIO WERNECK";"621/10º ANDAR";"ESTORIL";"BELO HORIZONTE";"MG";NA;30455610;"(31) 36158817";NA;"ri.urba@vivaurba.com.br";NA;10571175000102
"627";24945;"USINA TERMELÉTRICA PAMPA SUL S.A.";"USINA TERMELÉTRICA PAMPA SUL S.A.";"Energia Elétrica";"PJ";"4739720000124";"04/05/2020";"31/10/2001";NA;NA;"ATIVO";"04/05/2020";"FASE OPERACIONAL";"03/03/2020";"Categoria B";"30/12/1899";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"RUA PASCHOAL APÓSTOLO PÍTSICA, 5064";"PARTE";"AGRONÔMICA";"FLORIANÓPOLIS";"SC";NA;NA;"(048) 32217010";NA;"ri.brenergia@engie.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FERNANDO AIRES DE ALENCAR";"27/02/2020";"RUA PASCHOAL APÓSTOLO PÍTSICA";"5064 - PARTE";"AGRONÔMICA";"FLORIANÓPOLIS";"SC";NA;88025255;"(48) 32217010";"(0) 0";"ri.brenergia@engie.com";NA;4739720000124
"628";14320;"USINAS SIDERURGICAS DE MINAS GERAIS SA";"USIMINAS";"Metalurgia e Siderurgia";"PJ";"60894730000105";"11/04/1994";"25/04/1956";NA;NA;"ATIVO";"11/04/1994";"FASE OPERACIONAL";"11/04/1994";"Categoria A";"01/01/2010";"PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES";61562112000120;"SEDE";"AV. DO CONTORNO, 6594 -";".11 ANDAR";"SAVASSI";"BELO HORIZONTE";"MG";NA;NA;"(31) 34998775";"(31) 34998771";"DRI@USIMINAS.COM";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ALBERTO AKIKAZU ONO";"16/05/2018";"AV. DO CONTORNO, 6594";"11 ANDAR";"SAVASSI";"BELO HORIZONTE";"MG";NA;30110044;"(31) 34998856";"(31) 34998771";"dri@usiminas.com";"BOLSA";60894730000105
"629";4170;"VALE S.A.";"VALE";"Extração Mineral";"PJ";"33592510000154";"02/01/1970";"01/06/1942";NA;NA;"ATIVO";"02/01/1970";"FASE OPERACIONAL";"02/01/1970";"Categoria A";"01/01/2010";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"Torre Oscar Niemeyer, Praia de Botafogo nº 186";"sala 701 a sala 1901";"Botafogo";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(21) 34853900";NA;"vale.ri@vale.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"LUCIANO SIANI PIRES";"25/07/2012";"PRAIA DE BOTAFOGO, 186";"18º ANDAR";"BOTAFOGO";"RIO DE JANEIRO";"RJ";NA;22250145;"(21) 34853900";NA;"luciano.siani.pires@vale.com";"BOLSA";33592510000154
"630";20028;"VALID SOLUÇÕES S.A.";"AMERICAN BANKNOTE COMPANY";"Gráficas e Editoras";"PJ";"33113309000147";"12/04/2006";"01/01/1957";NA;NA;"ATIVO";"12/04/2006";"FASE OPERACIONAL";"12/04/2006";"Categoria A";"01/01/2010";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"Rua Peter Lund";"146";"Caju";"RIO DE JANEIRO";"RJ";"BRASIL";NA;"(021) 21957200";"(21) 21958395";"ri@abnote.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"JOEL MENDES RENNÓ JUNIOR";"02/07/2017";"R. PETER LUND, Nº 146 - N/D";NA;"SÃO CRISTOVÃO";"RIO DE JANEIRO";"RJ";NA;20930390;"(21) 31799100";"(21) 21958593";"ri@valid.com";"BOLSA";33113309000147
"631";24716;"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.";"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.";"Emp. Adm. Part. - Serviços Transporte e Logística";"PJ";"23373000000132";"30/04/2019";"21/09/2015";NA;NA;"ATIVO";"30/04/2019";"FASE OPERACIONAL";"25/02/2019";"Categoria A";"25/02/2019";"KPMG AUDITORES INDEPENDENTES";57755217000129;"SEDE";"RUA DOUTOR RENATO PAES DE BARROS, N  1017";"ANDAR 9";"ITAIM BIBI";"SÃO PAULO";"SP";NA;NA;"(11) 31544000";"(11) 31544000";"gustavo.moscatelli@grupovamos.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"GUSTAVO HENRIQUE PAGANOTO MOSCATELLI";"30/10/2018";"RUA DR RENATO PAES DE BARROS,";"Nº 1017 - 9º ANDAR";"ITAIM BIBI";"SÃO PAULO";"SP";NA;4530001;"(11) 31544000";"(11) 31544000";"ri@grupovamos.com.br";NA;23373000000132
"632";24767;"VENTOS DO SUL ENERGIA S.A.";"VENTOS DO SUL ENERGIA S.A.";"Energia Elétrica";"PJ";"6016348000153";"12/09/2019";"30/09/2003";NA;NA;"ATIVO";"12/09/2019";"FASE OPERACIONAL";"09/07/2019";"Categoria B";"09/07/2019";"DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES";49928567000111;"SEDE";"AVENIDA  CARLOS GOMES, 222";"SALA 701";"AUXILIADORA";"PORTO ALEGRE";"RS";NA;NA;"(5511) 21185800";"(5511) 21185818";"ri@ventosdosulenergia.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FELIPE  OSTERMAYER";"28/06/2019";"AVENIDA CARLOS GOMES, 222";"CONJUNTO 701";"AUXILIADORA";"PORTO ALEGRE";"RS";NA;90480000;"(5511) 21185800";"(5511) 21185800";"ri@ventosdosulenergia.com.br";NA;6016348000153
"633";24309;"VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S.A.";"VENTURE CAPITAL PARTICIPAÇÕES E INVESTIMENTOS S.A.";"Emp. Adm. Part. - Hospedagem e Turismo";"PJ";"24241659000106";"12/12/2017";"23/02/2016";NA;NA;"ATIVO";"12/12/2017";"FASE PRÉ-OPERACIONAL";"10/10/2017";"Categoria B";"12/12/2017";"PAULO DE TARSO BORGES RAMOS";38438178634;"SEDE";"R.DESEMBARGADOR LAURO NOGUEIRA";"Nº1500, SALA 1511";"DISTRITO PAPICU";"FORTALEZA";"CE";"BRASIL";NA;"(27) 34216190";"(27) 34216190";"fabio@vciholding.com";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"FABIO SAMPAIO NERI";"12/12/2017";"AV. PAULISTA, 1079";"7º ANDAR";"CENTRO";"SÃO PAULO";"SP";NA;1311200;"(11) 27876362";"(11) 27876362";"fabio@vciholding.com";NA;24241659000106
"634";23990;"VERT COMPANHIA SECURITIZADORA";"VERT COMPANHIA SECURITIZADORA";"Securitização de Recebíveis";"PJ";"25005683000109";"25/08/2016";"24/05/2016";NA;NA;"ATIVO";"25/08/2016";"FASE PRÉ-OPERACIONAL";"06/07/2016";"Categoria B";"06/07/2016";"GRANT THORNTON AUDITORES INDEPENDENTES";10830108000165;"SEDE";"Rua Cardeal Arcoverde, 2365";"7º andar";"Pinheiros";"SÃO PAULO";"SP";"BRASIL";NA;"(11) 33851800";"(11) 33851800";"dri@vertcap.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"VICTORIA DE SÁ";"01/04/2019";"RUA CARDEAL ARCOVERDE, 2365";"7º ANDAR";"PINHEIROS";"SÃO PAULO";"SP";NA;5407003;"(11) 33851800";"(11) 33851800";"dri@vert-capital.com";NA;25005683000109
"635";6505;"VIA VAREJO S.A.";"PONTO FRIO";"Comércio (Atacado e Varejo)";"PJ";"33041260065290";"24/11/1981";"12/07/1946";NA;NA;"ATIVO";"24/11/1981";"FASE OPERACIONAL";"24/11/1981";"Categoria A";"01/01/2010";"ERNST & YOUNG AUDITORES INDEPENDENTES S/S";61366936000125;"SEDE";"Rua João Pessoa, 83";NA;"Centro";NA;"SP";"BRASIL";NA;"(11) 42258668";"(11) 42256996";"ri@viavarejo.com.br";"DIRETOR DE RELAÇÕES COM INVESTIDORES";"ORIVALDO PADILHA";"26/06/2019";"RUA SAMUEL KLEIN, 83";NA;"CENTRO";"RIO DE JANEIRO";"RJ";NA;9510125;"(011) 42257264";"(0) 0";"ri@viavarejo.com.br";"BOLSA";33041260065290
